sample,cell_barcode,clone_id
RA19_02-37_1,cell_188,2
RA19_02-37_1,cell_1882,2
RA19_02-37_1,cell_1884,2
RA19_02-37_1,cell_1896,2
RA19_02-37_1,cell_19,2
RA19_02-37_1,cell_190,2
RA19_02-37_1,cell_1901,2
RA19_02-37_1,cell_1909,2
RA19_02-37_1,cell_1910,2
RA19_02-37_1,cell_1916,2
RA19_02-37_1,cell_1920,2
RA19_02-37_1,cell_1923,2
RA19_02-37_1,cell_1924,2
RA19_02-37_1,cell_1929,2
RA19_02-37_1,cell_193,2
RA19_02-37_1,cell_1933,2
RA19_02-37_1,cell_1936,2
RA19_02-37_1,cell_1937,2
RA19_02-37_1,cell_1938,2
RA19_02-37_1,cell_1939,2
RA19_02-37_1,cell_195,2
RA19_02-37_1,cell_1953,2
RA19_02-37_1,cell_1964,2
RA19_02-37_1,cell_1967,2
RA19_02-37_1,cell_1975,2
RA19_02-37_1,cell_1977,2
RA19_02-37_1,cell_1984,2
RA19_02-37_1,cell_1988,2
RA19_02-37_1,cell_1989,2
RA19_02-37_1,cell_1990,2
RA19_02-37_1,cell_1992,2
RA19_02-37_1,cell_1997,2
RA19_02-37_1,cell_2000,2
RA19_02-37_1,cell_2008,2
RA19_02-37_1,cell_2010,2
RA19_02-37_1,cell_2015,2
RA19_02-37_1,cell_2019,2
RA19_02-37_1,cell_2023,2
RA19_02-37_1,cell_2024,2
RA19_02-37_1,cell_2026,2
RA19_02-37_1,cell_2037,2
RA19_02-37_1,cell_2039,2
RA19_02-37_1,cell_2040,2
RA19_02-37_1,cell_2041,2
RA19_02-37_1,cell_2042,2
RA19_02-37_1,cell_2046,2
RA19_02-37_1,cell_2061,2
RA19_02-37_1,cell_2064,2
RA19_02-37_1,cell_2067,2
RA19_02-37_1,cell_2070,2
RA19_02-37_1,cell_2072,2
RA19_02-37_1,cell_2080,2
RA19_02-37_1,cell_2085,2
RA19_02-37_1,cell_2086,2
RA19_02-37_1,cell_209,2
RA19_02-37_1,cell_2090,2
RA19_02-37_1,cell_2091,2
RA19_02-37_1,cell_2095,2
RA19_02-37_1,cell_2096,2
RA19_02-37_1,cell_2100,2
RA19_02-37_1,cell_212,2
RA19_02-37_1,cell_215,2
RA19_02-37_1,cell_216,2
RA19_02-37_1,cell_219,2
RA19_02-37_1,cell_220,2
RA19_02-37_1,cell_222,2
RA19_02-37_1,cell_234,2
RA19_02-37_1,cell_235,2
RA19_02-37_1,cell_239,2
RA19_02-37_1,cell_242,2
RA19_02-37_1,cell_245,2
RA19_02-37_1,cell_246,2
RA19_02-37_1,cell_249,2
RA19_02-37_1,cell_251,2
RA19_02-37_1,cell_253,2
RA19_02-37_1,cell_258,2
RA19_02-37_1,cell_260,2
RA19_02-37_1,cell_264,2
RA19_02-37_1,cell_27,2
RA19_02-37_1,cell_270,2
RA19_02-37_1,cell_271,2
RA19_02-37_1,cell_275,2
RA19_02-37_1,cell_277,2
RA19_02-37_1,cell_278,2
RA19_02-37_1,cell_289,2
RA19_02-37_1,cell_29,2
RA19_02-37_1,cell_293,2
RA19_02-37_1,cell_30,2
RA19_02-37_1,cell_301,2
RA19_02-37_1,cell_311,2
RA19_02-37_1,cell_313,2
RA19_02-37_1,cell_314,2
RA19_02-37_1,cell_328,2
RA19_02-37_1,cell_332,2
RA19_02-37_1,cell_333,2
RA19_02-37_1,cell_334,2
RA19_02-37_1,cell_335,2
RA19_02-37_1,cell_336,2
RA19_02-37_1,cell_340,2
RA19_02-37_1,cell_348,2
RA19_02-37_1,cell_351,2
RA19_02-37_1,cell_357,2
RA19_02-37_1,cell_358,2
RA19_02-37_1,cell_36,2
RA19_02-37_1,cell_360,2
RA19_02-37_1,cell_361,2
RA19_02-37_1,cell_364,2
RA19_02-37_1,cell_368,2
RA19_02-37_1,cell_372,2
RA19_02-37_1,cell_375,2
RA19_02-37_1,cell_376,2
RA19_02-37_1,cell_384,2
RA19_02-37_1,cell_396,2
RA19_02-37_1,cell_4,2
RA19_02-37_1,cell_401,2
RA19_02-37_1,cell_406,2
RA19_02-37_1,cell_407,2
RA19_02-37_1,cell_408,2
RA19_02-37_1,cell_409,2
RA19_02-37_1,cell_411,2
RA19_02-37_1,cell_416,2
RA19_02-37_1,cell_421,2
RA19_02-37_1,cell_423,2
RA19_02-37_1,cell_428,2
RA19_02-37_1,cell_429,2
RA19_02-37_1,cell_440,2
RA19_02-37_1,cell_441,2
RA19_02-37_1,cell_442,2
RA19_02-37_1,cell_444,2
RA19_02-37_1,cell_446,2
RA19_02-37_1,cell_450,2
RA19_02-37_1,cell_451,2
RA19_02-37_1,cell_455,2
RA19_02-37_1,cell_456,2
RA19_02-37_1,cell_457,2
RA19_02-37_1,cell_460,2
RA19_02-37_1,cell_461,2
RA19_02-37_1,cell_467,2
RA19_02-37_1,cell_468,2
RA19_02-37_1,cell_47,2
RA19_02-37_1,cell_475,2
RA19_02-37_1,cell_478,2
