sample_name,cell_barcode,final_clone_id
BPA-3-RSX,cell_2122,3
BPA-3-RSX,cell_2226,3
BPA-3-RSX,cell_1092,3
BPA-3-RSX,cell_647,3
BPA-3-RSX,cell_2463,3
BPA-3-RSX,cell_1483,3
BPA-3-RSX,cell_906,3
BPA-3-RSX,cell_2160,3
BPA-3-RSX,cell_1026,3
BPA-3-RSX,cell_1031,3
BPA-3-RSX,cell_1087,3
BPA-3-RSX,cell_37,3
BPA-3-RSX,cell_1229,3
BPA-3-RSX,cell_1629,3
BPA-3-RSX,cell_792,3
BPA-3-RSX,cell_697,3
BPA-3-RSX,cell_1501,3
BPA-3-RSX,cell_15,3
BPA-3-RSX,cell_514,3
BPA-3-RSX,cell_1421,3
BPA-3-RSX,cell_2186,3
BPA-3-RSX,cell_1125,3
BPA-3-RSX,cell_1587,3
BPA-3-RSX,cell_844,3
BPA-3-RSX,cell_2342,3
BPA-3-RSX,cell_2306,3
BPA-3-RSX,cell_1691,3
BPA-3-RSX,cell_2007,3
BPA-3-RSX,cell_863,3
BPA-3-RSX,cell_1396,3
BPA-3-RSX,cell_2345,3
BPA-3-RSX,cell_241,3
BPA-3-RSX,cell_103,3
BPA-3-RSX,cell_91,3
BPA-3-RSX,cell_61,3
BPA-3-RSX,cell_2295,3
BPA-3-RSX,cell_407,3
BPA-3-RSX,cell_1187,3
BPA-3-RSX,cell_1885,3
BPA-3-RSX,cell_391,3
BPA-3-RSX,cell_98,3
BPA-3-RSX,cell_887,3
BPA-3-RSX,cell_485,3
BPA-3-RSX,cell_2410,3
BPA-3-RSX,cell_346,3
BPA-3-RSX,cell_2534,3
BPA-3-RSX,cell_2501,3
BPA-3-RSX,cell_805,3
BPA-3-RSX,cell_2448,3
BPA-3-RSX,cell_1573,3
BPA-3-RSX,cell_1770,3
BPA-3-RSX,cell_2163,3
BPA-3-RSX,cell_1103,3
BPA-3-RSX,cell_1626,3
BPA-3-RSX,cell_2115,3
BPA-3-RSX,cell_1192,3
BPA-3-RSX,cell_374,3
BPA-3-RSX,cell_2555,3
BPA-3-RSX,cell_82,3
BPA-3-RSX,cell_2020,3
BPA-3-RSX,cell_233,3
BPA-3-RSX,cell_1978,3
BPA-3-RSX,cell_665,3
BPA-3-RSX,cell_1769,3
BPA-3-RSX,cell_2388,3
BPA-3-RSX,cell_2092,3
BPA-3-RSX,cell_660,3
BPA-3-RSX,cell_157,3
BPA-3-RSX,cell_235,3
BPA-3-RSX,cell_709,3
BPA-3-RSX,cell_2008,3
BPA-3-RSX,cell_2106,3
BPA-3-RSX,cell_1767,3
BPA-3-RSX,cell_1084,3
BPA-3-RSX,cell_1543,3
BPA-3-RSX,cell_2174,3
BPA-3-RSX,cell_1716,3
BPA-3-RSX,cell_211,3
BPA-3-RSX,cell_31,3
BPA-3-RSX,cell_745,3
BPA-3-RSX,cell_1714,3
BPA-3-RSX,cell_1245,3
BPA-3-RSX,cell_1077,3
BPA-3-RSX,cell_1309,3
BPA-3-RSX,cell_711,3
BPA-3-RSX,cell_2294,3
BPA-3-RSX,cell_532,3
BPA-3-RSX,cell_2340,3
BPA-3-RSX,cell_349,3
BPA-3-RSX,cell_923,3
BPA-3-RSX,cell_2046,3
BPA-3-RSX,cell_617,3
BPA-3-RSX,cell_9,3
BPA-3-RSX,cell_1881,3
BPA-3-RSX,cell_2080,3
BPA-3-RSX,cell_1215,3
BPA-3-RSX,cell_1642,3
BPA-3-RSX,cell_1775,3
BPA-3-RSX,cell_2423,3
BPA-3-RSX,cell_426,3
BPA-3-RSX,cell_2241,3
BPA-3-RSX,cell_137,3
BPA-3-RSX,cell_2100,3
BPA-3-RSX,cell_1043,3
BPA-3-RSX,cell_1600,3
BPA-3-RSX,cell_2286,3
BPA-3-RSX,cell_2466,3
BPA-3-RSX,cell_2637,3
BPA-3-RSX,cell_2482,3
BPA-3-RSX,cell_661,3
BPA-3-RSX,cell_1784,3
BPA-3-RSX,cell_2141,3
BPA-3-RSX,cell_2391,3
BPA-3-RSX,cell_1444,3
BPA-3-RSX,cell_1980,3
BPA-3-RSX,cell_2002,3
BPA-3-RSX,cell_1017,3
BPA-3-RSX,cell_1563,3
BPA-3-RSX,cell_2093,3
BPA-3-RSX,cell_1423,3
BPA-3-RSX,cell_2600,3
BPA-3-RSX,cell_770,3
BPA-3-RSX,cell_1790,3
BPA-3-RSX,cell_2140,3
BPA-3-RSX,cell_1415,3
BPA-3-RSX,cell_2056,3
BPA-3-RSX,cell_255,3
BPA-3-RSX,cell_728,3
