sample,cell_barcode,clone_id
RA15_16-32_4,cell_192,3
RA15_16-32_4,cell_194,3
RA15_16-32_4,cell_196,3
RA15_16-32_4,cell_197,3
RA15_16-32_4,cell_198,3
RA15_16-32_4,cell_2,3
RA15_16-32_4,cell_20,3
RA15_16-32_4,cell_201,3
RA15_16-32_4,cell_202,3
RA15_16-32_4,cell_203,3
RA15_16-32_4,cell_204,3
RA15_16-32_4,cell_207,3
RA15_16-32_4,cell_209,3
RA15_16-32_4,cell_21,3
RA15_16-32_4,cell_215,3
RA15_16-32_4,cell_216,3
RA15_16-32_4,cell_217,3
RA15_16-32_4,cell_222,3
RA15_16-32_4,cell_223,3
RA15_16-32_4,cell_224,3
RA15_16-32_4,cell_226,3
RA15_16-32_4,cell_227,3
RA15_16-32_4,cell_228,3
RA15_16-32_4,cell_230,3
RA15_16-32_4,cell_231,3
RA15_16-32_4,cell_234,3
RA15_16-32_4,cell_236,3
RA15_16-32_4,cell_24,3
RA15_16-32_4,cell_240,3
RA15_16-32_4,cell_242,3
RA15_16-32_4,cell_245,3
RA15_16-32_4,cell_247,3
RA15_16-32_4,cell_248,3
RA15_16-32_4,cell_25,3
RA15_16-32_4,cell_252,3
RA15_16-32_4,cell_254,3
RA15_16-32_4,cell_255,3
RA15_16-32_4,cell_256,3
RA15_16-32_4,cell_258,3
RA15_16-32_4,cell_259,3
RA15_16-32_4,cell_260,3
RA15_16-32_4,cell_261,3
RA15_16-32_4,cell_262,3
RA15_16-32_4,cell_265,3
RA15_16-32_4,cell_266,3
RA15_16-32_4,cell_267,3
RA15_16-32_4,cell_269,3
RA15_16-32_4,cell_271,3
RA15_16-32_4,cell_274,3
RA15_16-32_4,cell_275,3
RA15_16-32_4,cell_276,3
RA15_16-32_4,cell_277,3
RA15_16-32_4,cell_278,3
RA15_16-32_4,cell_284,3
RA15_16-32_4,cell_285,3
RA15_16-32_4,cell_289,3
RA15_16-32_4,cell_29,3
RA15_16-32_4,cell_290,3
RA15_16-32_4,cell_292,3
RA15_16-32_4,cell_295,3
RA15_16-32_4,cell_296,3
RA15_16-32_4,cell_298,3
RA15_16-32_4,cell_300,3
RA15_16-32_4,cell_305,3
RA15_16-32_4,cell_307,3
RA15_16-32_4,cell_308,3
RA15_16-32_4,cell_310,3
RA15_16-32_4,cell_313,3
RA15_16-32_4,cell_314,3
RA15_16-32_4,cell_315,3
RA15_16-32_4,cell_32,3
RA15_16-32_4,cell_320,3
