sample,cell_barcode,clone_id
TP49-IR-1T,cell_1455,1
TP49-IR-1T,cell_1456,1
TP49-IR-1T,cell_1457,3
TP49-IR-1T,cell_1458,5
TP49-IR-1T,cell_1459,4
TP49-IR-1T,cell_146,2
TP49-IR-1T,cell_1460,1
TP49-IR-1T,cell_1461,2
TP49-IR-1T,cell_1462,1
TP49-IR-1T,cell_1463,7
TP49-IR-1T,cell_1464,2
TP49-IR-1T,cell_1465,2
TP49-IR-1T,cell_1466,5
TP49-IR-1T,cell_1467,8
TP49-IR-1T,cell_1468,6
TP49-IR-1T,cell_1469,1
TP49-IR-1T,cell_147,6
TP49-IR-1T,cell_1470,3
TP49-IR-1T,cell_1471,4
TP49-IR-1T,cell_1472,4
TP49-IR-1T,cell_1473,1
TP49-IR-1T,cell_1474,1
TP49-IR-1T,cell_1475,2
TP49-IR-1T,cell_1476,1
TP49-IR-1T,cell_1477,7
TP49-IR-1T,cell_1478,1
TP49-IR-1T,cell_1479,1
TP49-IR-1T,cell_148,1
TP49-IR-1T,cell_1480,4
TP49-IR-1T,cell_1481,5
TP49-IR-1T,cell_1482,4
TP49-IR-1T,cell_1483,6
TP49-IR-1T,cell_1484,1
TP49-IR-1T,cell_1485,2
TP49-IR-1T,cell_1486,4
TP49-IR-1T,cell_1487,2
TP49-IR-1T,cell_1488,4
TP49-IR-1T,cell_1489,1
TP49-IR-1T,cell_149,1
TP49-IR-1T,cell_1490,1
TP49-IR-1T,cell_1491,3
TP49-IR-1T,cell_1492,4
TP49-IR-1T,cell_1493,2
TP49-IR-1T,cell_1494,2
TP49-IR-1T,cell_1495,2
TP49-IR-1T,cell_1496,4
TP49-IR-1T,cell_1497,4
TP49-IR-1T,cell_1498,2
TP49-IR-1T,cell_1499,6
TP49-IR-1T,cell_15,3
TP49-IR-1T,cell_150,1
TP49-IR-1T,cell_1500,0
TP49-IR-1T,cell_1501,7
TP49-IR-1T,cell_1502,1
TP49-IR-1T,cell_1503,5
TP49-IR-1T,cell_1504,6
TP49-IR-1T,cell_1505,5
TP49-IR-1T,cell_1506,6
TP49-IR-1T,cell_1507,7
TP49-IR-1T,cell_1508,4
TP49-IR-1T,cell_1509,1
TP49-IR-1T,cell_151,7
TP49-IR-1T,cell_1510,1
TP49-IR-1T,cell_1511,6
TP49-IR-1T,cell_1512,2
TP49-IR-1T,cell_1513,1
TP49-IR-1T,cell_1514,4
TP49-IR-1T,cell_1515,2
TP49-IR-1T,cell_1516,0
TP49-IR-1T,cell_1517,2
TP49-IR-1T,cell_1518,1
TP49-IR-1T,cell_1519,1
TP49-IR-1T,cell_152,7
TP49-IR-1T,cell_1520,2
TP49-IR-1T,cell_1521,1
TP49-IR-1T,cell_1522,4
TP49-IR-1T,cell_1523,4
TP49-IR-1T,cell_1524,1
TP49-IR-1T,cell_1525,6
TP49-IR-1T,cell_1526,6
TP49-IR-1T,cell_1527,4
TP49-IR-1T,cell_1528,4
TP49-IR-1T,cell_1529,7
TP49-IR-1T,cell_153,1
TP49-IR-1T,cell_1530,4
TP49-IR-1T,cell_1531,4
TP49-IR-1T,cell_1532,2
TP49-IR-1T,cell_1533,6
TP49-IR-1T,cell_1534,5
TP49-IR-1T,cell_1535,1
TP49-IR-1T,cell_1536,4
TP49-IR-1T,cell_1537,1
TP49-IR-1T,cell_1538,7
TP49-IR-1T,cell_1539,2
TP49-IR-1T,cell_154,4
TP49-IR-1T,cell_1540,3
TP49-IR-1T,cell_1541,1
TP49-IR-1T,cell_1542,1
TP49-IR-1T,cell_1543,7
TP49-IR-1T,cell_1544,4
TP49-IR-1T,cell_1545,4
TP49-IR-1T,cell_1546,1
TP49-IR-1T,cell_1547,6
TP49-IR-1T,cell_1548,8
TP49-IR-1T,cell_1549,1
TP49-IR-1T,cell_155,1
TP49-IR-1T,cell_1550,4
TP49-IR-1T,cell_1551,4
TP49-IR-1T,cell_1552,5
TP49-IR-1T,cell_1553,2
TP49-IR-1T,cell_1554,3
TP49-IR-1T,cell_1555,7
TP49-IR-1T,cell_1556,1
TP49-IR-1T,cell_1557,7
TP49-IR-1T,cell_1558,2
TP49-IR-1T,cell_1559,3
TP49-IR-1T,cell_156,7
TP49-IR-1T,cell_1560,1
TP49-IR-1T,cell_1561,6
TP49-IR-1T,cell_1562,4
TP49-IR-1T,cell_1563,1
TP49-IR-1T,cell_1564,1
TP49-IR-1T,cell_1565,4
TP49-IR-1T,cell_1566,1
TP49-IR-1T,cell_1567,1
TP49-IR-1T,cell_1568,1
TP49-IR-1T,cell_1569,7
TP49-IR-1T,cell_157,1
TP49-IR-1T,cell_1570,1
TP49-IR-1T,cell_1571,1
TP49-IR-1T,cell_1572,4
TP49-IR-1T,cell_1573,4
TP49-IR-1T,cell_1574,4
TP49-IR-1T,cell_1575,4
TP49-IR-1T,cell_1576,2
TP49-IR-1T,cell_1577,4
TP49-IR-1T,cell_1578,4
TP49-IR-1T,cell_1579,1
TP49-IR-1T,cell_158,1
TP49-IR-1T,cell_1580,5
TP49-IR-1T,cell_1581,4
TP49-IR-1T,cell_1582,4
TP49-IR-1T,cell_1583,1
TP49-IR-1T,cell_1584,7
TP49-IR-1T,cell_1585,1
TP49-IR-1T,cell_1586,6
TP49-IR-1T,cell_1587,1
TP49-IR-1T,cell_1588,2
TP49-IR-1T,cell_1589,2
TP49-IR-1T,cell_159,7
TP49-IR-1T,cell_1590,7
TP49-IR-1T,cell_1591,1
TP49-IR-1T,cell_1592,7
TP49-IR-1T,cell_1593,1
TP49-IR-1T,cell_1594,2
TP49-IR-1T,cell_1595,7
TP49-IR-1T,cell_1596,1
TP49-IR-1T,cell_1597,1
TP49-IR-1T,cell_1598,4
TP49-IR-1T,cell_1599,4
TP49-IR-1T,cell_16,5
TP49-IR-1T,cell_160,1
TP49-IR-1T,cell_1600,2
TP49-IR-1T,cell_1601,6
TP49-IR-1T,cell_1602,2
TP49-IR-1T,cell_1603,6
TP49-IR-1T,cell_1604,1
TP49-IR-1T,cell_1605,1
TP49-IR-1T,cell_1606,1
TP49-IR-1T,cell_1607,2
TP49-IR-1T,cell_1608,1
TP49-IR-1T,cell_1609,3
TP49-IR-1T,cell_161,2
TP49-IR-1T,cell_1610,2
TP49-IR-1T,cell_1611,3
TP49-IR-1T,cell_1612,3
TP49-IR-1T,cell_1613,4
TP49-IR-1T,cell_1614,7
TP49-IR-1T,cell_1615,2
TP49-IR-1T,cell_1616,4
TP49-IR-1T,cell_1617,6
TP49-IR-1T,cell_1618,1
TP49-IR-1T,cell_1619,2
TP49-IR-1T,cell_162,0
TP49-IR-1T,cell_1620,2
TP49-IR-1T,cell_1621,6
TP49-IR-1T,cell_1622,2
TP49-IR-1T,cell_1623,1
TP49-IR-1T,cell_1624,7
TP49-IR-1T,cell_1625,1
TP49-IR-1T,cell_1626,4
TP49-IR-1T,cell_1627,4
TP49-IR-1T,cell_1628,0
TP49-IR-1T,cell_1629,1
TP49-IR-1T,cell_163,5
TP49-IR-1T,cell_1630,6
TP49-IR-1T,cell_1631,8
TP49-IR-1T,cell_1632,1
TP49-IR-1T,cell_1633,4
TP49-IR-1T,cell_1634,1
TP49-IR-1T,cell_1635,2
TP49-IR-1T,cell_1636,6
TP49-IR-1T,cell_1637,6
TP49-IR-1T,cell_1638,2
TP49-IR-1T,cell_1639,1
TP49-IR-1T,cell_164,1
TP49-IR-1T,cell_1640,2
TP49-IR-1T,cell_1641,1
TP49-IR-1T,cell_1642,7
TP49-IR-1T,cell_1643,0
TP49-IR-1T,cell_1644,1
TP49-IR-1T,cell_1645,6
TP49-IR-1T,cell_1646,2
TP49-IR-1T,cell_1647,2
TP49-IR-1T,cell_1648,1
TP49-IR-1T,cell_1649,7
TP49-IR-1T,cell_165,2
TP49-IR-1T,cell_1650,1
TP49-IR-1T,cell_1651,8
TP49-IR-1T,cell_1652,2
TP49-IR-1T,cell_1653,2
TP49-IR-1T,cell_1654,1
