,cell_barcode,clone_id
M11-2,cell_250,2
M11-2,cell_251,1
M11-2,cell_252,2
M11-2,cell_253,1
M11-2,cell_254,2
M11-2,cell_255,3
M11-2,cell_256,2
M11-2,cell_257,1
M11-2,cell_258,2
M11-2,cell_259,2
M11-2,cell_26,2
M11-2,cell_260,1
M11-2,cell_261,2
M11-2,cell_262,1
M11-2,cell_263,2
M11-2,cell_264,1
M11-2,cell_265,2
M11-2,cell_266,8
M11-2,cell_267,2
M11-2,cell_268,1
M11-2,cell_269,2
M11-2,cell_27,2
M11-2,cell_270,1
M11-2,cell_271,2
M11-2,cell_272,3
M11-2,cell_273,2
M11-2,cell_274,1
M11-2,cell_275,2
M11-2,cell_276,3
M11-2,cell_277,1
M11-2,cell_278,2
M11-2,cell_279,2
M11-2,cell_28,2
M11-2,cell_280,2
M11-2,cell_281,2
M11-2,cell_282,1
M11-2,cell_283,2
M11-2,cell_284,2
M11-2,cell_285,2
M11-2,cell_286,2
M11-2,cell_287,2
M11-2,cell_288,3
M11-2,cell_289,2
M11-2,cell_29,2
M11-2,cell_290,1
M11-2,cell_291,3
M11-2,cell_292,2
M11-2,cell_293,2
M11-2,cell_294,2
M11-2,cell_295,2
M11-2,cell_296,2
M11-2,cell_297,2
M11-2,cell_298,1
M11-2,cell_299,2
M11-2,cell_3,3
M11-2,cell_30,1
M11-2,cell_300,1
M11-2,cell_301,2
M11-2,cell_302,1
M11-2,cell_303,2
M11-2,cell_304,2
M11-2,cell_305,2
M11-2,cell_306,2
M11-2,cell_307,1
M11-2,cell_308,2
M11-2,cell_309,2
M11-2,cell_31,2
M11-2,cell_310,2
M11-2,cell_311,2
M11-2,cell_312,2
M11-2,cell_313,1
M11-2,cell_314,2
M11-2,cell_315,1
M11-2,cell_316,3
M11-2,cell_317,2
M11-2,cell_318,2
M11-2,cell_319,2
M11-2,cell_32,1
M11-2,cell_320,2
M11-2,cell_321,2
M11-2,cell_322,2
M11-2,cell_323,1
M11-2,cell_324,2
M11-2,cell_325,2
M11-2,cell_326,2
M11-2,cell_327,2
M11-2,cell_328,1
M11-2,cell_329,1
M11-2,cell_33,2
M11-2,cell_330,2
M11-2,cell_331,1
M11-2,cell_332,2
M11-2,cell_333,1
M11-2,cell_334,2
M11-2,cell_335,2
M11-2,cell_336,2
M11-2,cell_337,1
M11-2,cell_338,1
M11-2,cell_339,1
M11-2,cell_34,2
M11-2,cell_340,2
M11-2,cell_341,2
M11-2,cell_342,2
M11-2,cell_343,2
M11-2,cell_344,2
M11-2,cell_345,2
M11-2,cell_346,1
M11-2,cell_347,3
M11-2,cell_348,1
M11-2,cell_349,3
M11-2,cell_35,2
M11-2,cell_350,2
M11-2,cell_351,2
M11-2,cell_352,3
M11-2,cell_353,2
M11-2,cell_354,8
M11-2,cell_355,2
M11-2,cell_356,2
M11-2,cell_357,3
M11-2,cell_358,2
M11-2,cell_359,2
M11-2,cell_36,2
M11-2,cell_360,1
M11-2,cell_361,2
M11-2,cell_362,2
M11-2,cell_363,8
M11-2,cell_364,2
M11-2,cell_365,1
M11-2,cell_366,2
M11-2,cell_367,2
M11-2,cell_368,1
M11-2,cell_369,8
M11-2,cell_37,2
M11-2,cell_370,2
M11-2,cell_371,2
M11-2,cell_372,2
M11-2,cell_373,2
M11-2,cell_374,2
M11-2,cell_375,2
M11-2,cell_376,2
M11-2,cell_377,2
M11-2,cell_378,2
M11-2,cell_379,3
M11-2,cell_38,1
M11-2,cell_380,3
M11-2,cell_381,2
M11-2,cell_382,2
M11-2,cell_383,2
M11-2,cell_384,8
M11-2,cell_385,2
M11-2,cell_386,2
M11-2,cell_387,2
M11-2,cell_388,1
M11-2,cell_389,2
M11-2,cell_39,3
M11-2,cell_390,1
M11-2,cell_391,2
M11-2,cell_392,2
M11-2,cell_393,2
M11-2,cell_394,3
M11-2,cell_395,3
M11-2,cell_396,3
M11-2,cell_397,2
M11-2,cell_398,2
M11-2,cell_399,3
M11-2,cell_4,1
M11-2,cell_40,2
M11-2,cell_400,1
M11-2,cell_401,2
M11-2,cell_402,2
M11-2,cell_403,1
M11-2,cell_404,2
M11-2,cell_405,2
M11-2,cell_406,2
M11-2,cell_407,2
M11-2,cell_408,2
M11-2,cell_409,1
M11-2,cell_41,1
M11-2,cell_410,2
M11-2,cell_411,8
M11-2,cell_412,2
M11-2,cell_413,2
M11-2,cell_414,1
M11-2,cell_415,2
M11-2,cell_416,2
M11-2,cell_417,2
M11-2,cell_418,2
M11-2,cell_419,2
M11-2,cell_42,2
M11-2,cell_420,2
M11-2,cell_421,3
M11-2,cell_422,2
M11-2,cell_423,2
M11-2,cell_424,2
M11-2,cell_425,2
M11-2,cell_426,2
M11-2,cell_427,3
M11-2,cell_428,2
M11-2,cell_429,1
M11-2,cell_43,2
M11-2,cell_430,2
M11-2,cell_431,8
M11-2,cell_432,8
M11-2,cell_433,1
M11-2,cell_434,2
M11-2,cell_435,4
M11-2,cell_436,8
M11-2,cell_437,2
M11-2,cell_438,2
M11-2,cell_439,1
M11-2,cell_44,2
M11-2,cell_440,8
M11-2,cell_441,1
M11-2,cell_442,1
M11-2,cell_443,1
M11-2,cell_444,3
M11-2,cell_445,1
M11-2,cell_446,2
M11-2,cell_447,2
M11-2,cell_448,2
M11-2,cell_449,2
M11-2,cell_45,1
M11-2,cell_450,2
M11-2,cell_451,8
M11-2,cell_452,1
M11-2,cell_453,2
M11-2,cell_454,8
M11-2,cell_455,2
M11-2,cell_456,2
M11-2,cell_457,2
M11-2,cell_458,4
M11-2,cell_459,2
M11-2,cell_46,2
M11-2,cell_460,2
M11-2,cell_461,1
M11-2,cell_462,8
M11-2,cell_463,3
M11-2,cell_464,2
M11-2,cell_465,3
M11-2,cell_466,8
M11-2,cell_467,8
M11-2,cell_468,2
M11-2,cell_469,3
M11-2,cell_47,1
M11-2,cell_470,1
M11-2,cell_471,3
M11-2,cell_472,1
M11-2,cell_473,3
M11-2,cell_474,2
M11-2,cell_475,1
M11-2,cell_476,2
M11-2,cell_477,3
M11-2,cell_478,1
M11-2,cell_479,2
M11-2,cell_48,2
M11-2,cell_480,2
M11-2,cell_481,2
M11-2,cell_482,1
M11-2,cell_483,3
M11-2,cell_484,2
M11-2,cell_485,1
M11-2,cell_486,2
M11-2,cell_487,3
M11-2,cell_488,2
M11-2,cell_489,3
M11-2,cell_49,2
M11-2,cell_490,1
M11-2,cell_491,3
M11-2,cell_492,2
M11-2,cell_493,8
M11-2,cell_494,1
M11-2,cell_495,1
M11-2,cell_496,1
M11-2,cell_497,2
M11-2,cell_498,1
M11-2,cell_499,8
M11-2,cell_5,3
M11-2,cell_50,1
M11-2,cell_500,2
M11-2,cell_501,8
M11-2,cell_502,2
M11-2,cell_503,8
M11-2,cell_504,8
M11-2,cell_505,2
M11-2,cell_506,2
M11-2,cell_507,3
M11-2,cell_508,1
M11-2,cell_509,1
M11-2,cell_51,8
M11-2,cell_510,1
M11-2,cell_511,2
M11-2,cell_512,2
M11-2,cell_513,2
M11-2,cell_514,3
M11-2,cell_515,2
M11-2,cell_516,2
M11-2,cell_517,2
M11-2,cell_518,1
M11-2,cell_519,1
M11-2,cell_52,2
M11-2,cell_520,1
M11-2,cell_521,2
M11-2,cell_522,2
M11-2,cell_523,2
M11-2,cell_524,1
M11-2,cell_525,1
M11-2,cell_526,1
M11-2,cell_527,2
M11-2,cell_528,2
M11-2,cell_529,8
M11-2,cell_53,2
M11-2,cell_530,2
M11-2,cell_531,2
M11-2,cell_532,2
M11-2,cell_533,2
M11-2,cell_534,2
M11-2,cell_535,2
M11-2,cell_536,2
M11-2,cell_537,2
M11-2,cell_538,2
M11-2,cell_539,2
M11-2,cell_54,8
M11-2,cell_540,2
M11-2,cell_541,2
M11-2,cell_542,3
M11-2,cell_543,3
M11-2,cell_544,2
M11-2,cell_545,2
M11-2,cell_546,2
M11-2,cell_547,2
M11-2,cell_548,2
M11-2,cell_549,8
M11-2,cell_55,2
M11-2,cell_550,2
M11-2,cell_551,1
M11-2,cell_552,2
M11-2,cell_553,2
M11-2,cell_554,2
M11-2,cell_555,2
M11-2,cell_556,2
M11-2,cell_557,2
M11-2,cell_558,2
M11-2,cell_559,8
M11-2,cell_56,1
M11-2,cell_560,2
M11-2,cell_561,8
M11-2,cell_562,2
M11-2,cell_563,1
M11-2,cell_564,2
M11-2,cell_565,2
M11-2,cell_566,1
M11-2,cell_567,2
M11-2,cell_568,1
M11-2,cell_569,2
M11-2,cell_57,2
M11-2,cell_570,2
M11-2,cell_571,2
M11-2,cell_572,2
M11-2,cell_573,1
M11-2,cell_574,3
M11-2,cell_575,2
M11-2,cell_576,3
M11-2,cell_577,2
M11-2,cell_578,2
M11-2,cell_579,8
M11-2,cell_58,2
M11-2,cell_580,2
M11-2,cell_581,1
M11-2,cell_582,1
M11-2,cell_583,2
M11-2,cell_584,3
M11-2,cell_585,3
M11-2,cell_586,2
M11-2,cell_587,2
M11-2,cell_588,2
M11-2,cell_589,2
M11-2,cell_59,1
M11-2,cell_590,2
M11-2,cell_591,8
M11-2,cell_592,2
M11-2,cell_593,2
M11-2,cell_594,1
M11-2,cell_595,1
M11-2,cell_596,2
M11-2,cell_597,3
M11-2,cell_598,2
M11-2,cell_599,1
M11-2,cell_6,8
M11-2,cell_60,1
M11-2,cell_600,2
M11-2,cell_601,2
M11-2,cell_602,2
M11-2,cell_603,2
M11-2,cell_604,2
M11-2,cell_605,2
M11-2,cell_606,2
M11-2,cell_607,1
M11-2,cell_608,2
M11-2,cell_609,3
M11-2,cell_61,2
M11-2,cell_610,2
M11-2,cell_611,3
M11-2,cell_612,1
M11-2,cell_613,2
M11-2,cell_614,2
M11-2,cell_615,1
M11-2,cell_616,8
M11-2,cell_617,1
M11-2,cell_618,2
M11-2,cell_619,2
M11-2,cell_62,1
M11-2,cell_620,2
M11-2,cell_621,2
M11-2,cell_622,2
M11-2,cell_623,2
M11-2,cell_624,2
M11-2,cell_625,8
M11-2,cell_626,2
M11-2,cell_627,2
M11-2,cell_628,2
M11-2,cell_629,2
M11-2,cell_63,2
M11-2,cell_630,2
M11-2,cell_631,2
M11-2,cell_632,1
M11-2,cell_633,2
M11-2,cell_634,2
M11-2,cell_635,2
M11-2,cell_636,2
M11-2,cell_637,3
M11-2,cell_638,2
M11-2,cell_639,2
M11-2,cell_64,2
M11-2,cell_640,2
M11-2,cell_641,2
M11-2,cell_642,3
M11-2,cell_643,1
M11-2,cell_644,1
M11-2,cell_645,1
M11-2,cell_646,1
M11-2,cell_647,2
M11-2,cell_648,2
M11-2,cell_649,1
M11-2,cell_65,2
M11-2,cell_650,1
M11-2,cell_651,2
M11-2,cell_652,2
M11-2,cell_653,2
M11-2,cell_654,3
M11-2,cell_655,3
M11-2,cell_656,1
M11-2,cell_657,3
M11-2,cell_658,8
M11-2,cell_659,2
M11-2,cell_66,3
M11-2,cell_660,2
M11-2,cell_661,2
M11-2,cell_662,2
M11-2,cell_663,3
M11-2,cell_664,1
M11-2,cell_665,2
M11-2,cell_666,1
M11-2,cell_667,2
M11-2,cell_668,1
M11-2,cell_669,3
M11-2,cell_67,3
M11-2,cell_670,8
M11-2,cell_671,2
M11-2,cell_672,1
M11-2,cell_673,1
M11-2,cell_674,2
M11-2,cell_675,2
M11-2,cell_676,1
M11-2,cell_677,2
M11-2,cell_678,1
M11-2,cell_679,1
M11-2,cell_68,2
M11-2,cell_680,1
M11-2,cell_681,2
M11-2,cell_682,2
M11-2,cell_683,2
M11-2,cell_684,2
M11-2,cell_685,2
M11-2,cell_686,3
M11-2,cell_687,2
M11-2,cell_688,2
M11-2,cell_689,2
M11-2,cell_69,2
M11-2,cell_690,1
M11-2,cell_691,2
M11-2,cell_692,2
M11-2,cell_693,1
M11-2,cell_694,1
M11-2,cell_695,2
M11-2,cell_696,2
M11-2,cell_697,2
M11-2,cell_698,1
M11-2,cell_699,2
M11-2,cell_7,2
M11-2,cell_70,1
M11-2,cell_700,3
M11-2,cell_701,2
M11-2,cell_702,1
M11-2,cell_703,3
M11-2,cell_704,2
M11-2,cell_705,2
M11-2,cell_706,2
M11-2,cell_707,2
M11-2,cell_708,2
M11-2,cell_709,2
M11-2,cell_71,1
M11-2,cell_710,1
M11-2,cell_711,1
M11-2,cell_712,1
M11-2,cell_713,2
M11-2,cell_714,2
M11-2,cell_715,2
M11-2,cell_716,2
M11-2,cell_717,2
M11-2,cell_718,3
M11-2,cell_719,1
M11-2,cell_72,2
M11-2,cell_720,1
M11-2,cell_721,2
M11-2,cell_722,1
M11-2,cell_723,2
M11-2,cell_724,2
M11-2,cell_725,2
M11-2,cell_726,1
M11-2,cell_727,2
M11-2,cell_728,2
M11-2,cell_729,8
M11-2,cell_73,2
M11-2,cell_730,2
M11-2,cell_731,2
M11-2,cell_732,1
M11-2,cell_733,2
M11-2,cell_734,2
M11-2,cell_735,1
M11-2,cell_736,1
M11-2,cell_737,3
M11-2,cell_738,1
M11-2,cell_739,2
M11-2,cell_74,1
M11-2,cell_740,2
M11-2,cell_741,2
M11-2,cell_742,3
M11-2,cell_743,2
M11-2,cell_744,2
M11-2,cell_745,2
M11-2,cell_746,2
M11-2,cell_747,1
M11-2,cell_748,2
M11-2,cell_749,8
M11-2,cell_75,2
M11-2,cell_750,2
M11-2,cell_751,2
M11-2,cell_752,2
M11-2,cell_753,2
M11-2,cell_754,2
M11-2,cell_755,3
M11-2,cell_756,2
M11-2,cell_757,1
M11-2,cell_758,2
M11-2,cell_759,1
M11-2,cell_76,2
M11-2,cell_760,2
M11-2,cell_761,2
M11-2,cell_762,1
M11-2,cell_763,2
M11-2,cell_764,3
M11-2,cell_765,3
M11-2,cell_766,1
M11-2,cell_767,2
M11-2,cell_768,2
M11-2,cell_769,1
M11-2,cell_77,1
M11-2,cell_770,3
M11-2,cell_771,2
M11-2,cell_772,4
M11-2,cell_773,1
M11-2,cell_774,2
M11-2,cell_775,2
M11-2,cell_776,1
M11-2,cell_777,2
M11-2,cell_778,2
M11-2,cell_779,2
M11-2,cell_78,1
M11-2,cell_780,2
M11-2,cell_781,2
M11-2,cell_782,2
M11-2,cell_783,2
M11-2,cell_784,1
M11-2,cell_785,1
M11-2,cell_786,2
M11-2,cell_787,2
M11-2,cell_788,1
M11-2,cell_789,2
M11-2,cell_79,1
M11-2,cell_790,2
M11-2,cell_791,1
M11-2,cell_792,2
M11-2,cell_793,2
M11-2,cell_794,1
M11-2,cell_795,2
M11-2,cell_796,1
M11-2,cell_797,2
M11-2,cell_798,1
M11-2,cell_799,2
M11-2,cell_8,3
M11-2,cell_80,2
M11-2,cell_800,2
M11-2,cell_801,2
M11-2,cell_802,2
M11-2,cell_803,1
M11-2,cell_804,1
M11-2,cell_805,2
M11-2,cell_806,2
M11-2,cell_807,2
M11-2,cell_808,2
M11-2,cell_809,2
M11-2,cell_81,1
M11-2,cell_810,3
M11-2,cell_811,1
M11-2,cell_812,2
M11-2,cell_813,2
M11-2,cell_814,2
M11-2,cell_815,2
M11-2,cell_816,2
M11-2,cell_817,2
M11-2,cell_818,3
M11-2,cell_819,2
M11-2,cell_82,1
M11-2,cell_820,2
M11-2,cell_821,2
M11-2,cell_822,8
M11-2,cell_823,2
M11-2,cell_824,2
M11-2,cell_825,1
M11-2,cell_826,3
M11-2,cell_827,2
M11-2,cell_828,2
M11-2,cell_829,2
M11-2,cell_83,2
M11-2,cell_830,1
M11-2,cell_831,3
M11-2,cell_832,3
M11-2,cell_833,3
M11-2,cell_834,2
M11-2,cell_835,2
M11-2,cell_836,3
M11-2,cell_837,1
M11-2,cell_838,2
M11-2,cell_839,2
M11-2,cell_84,1
M11-2,cell_840,1
M11-2,cell_841,2
M11-2,cell_842,1
M11-2,cell_843,2
M11-2,cell_844,1
M11-2,cell_845,2
M11-2,cell_846,1
M11-2,cell_847,2
M11-2,cell_848,2
M11-2,cell_849,2
M11-2,cell_85,2
M11-2,cell_850,2
M11-2,cell_851,2
M11-2,cell_852,2
M11-2,cell_853,8
M11-2,cell_854,2
M11-2,cell_855,2
M11-2,cell_856,1
M11-2,cell_857,1
M11-2,cell_858,2
M11-2,cell_859,2
M11-2,cell_86,1
M11-2,cell_860,2
M11-2,cell_861,2
M11-2,cell_862,2
M11-2,cell_863,3
M11-2,cell_864,1
M11-2,cell_865,2
M11-2,cell_866,1
M11-2,cell_867,2
M11-2,cell_868,1
M11-2,cell_869,2
M11-2,cell_87,2
M11-2,cell_870,2
M11-2,cell_871,2
M11-2,cell_872,1
M11-2,cell_873,2
M11-2,cell_874,2
M11-2,cell_875,2
M11-2,cell_876,1
M11-2,cell_877,3
M11-2,cell_878,2
M11-2,cell_879,2
M11-2,cell_88,8
M11-2,cell_880,2
M11-2,cell_881,2
M11-2,cell_882,2
M11-2,cell_883,2
M11-2,cell_884,2
M11-2,cell_885,2
M11-2,cell_886,1
M11-2,cell_887,2
M11-2,cell_888,2
M11-2,cell_889,2
M11-2,cell_89,4
M11-2,cell_890,1
M11-2,cell_891,2
M11-2,cell_892,2
M11-2,cell_893,2
M11-2,cell_894,3
M11-2,cell_895,2
M11-2,cell_896,2
M11-2,cell_897,2
M11-2,cell_898,3
M11-2,cell_899,2
M11-2,cell_9,8
M11-2,cell_90,2
M11-2,cell_900,2
M11-2,cell_901,2
M11-2,cell_902,8
M11-2,cell_903,2
M11-2,cell_904,1
M11-2,cell_905,1
M11-2,cell_906,2
M11-2,cell_907,2
M11-2,cell_908,3
M11-2,cell_909,3
M11-2,cell_91,2
M11-2,cell_910,2
M11-2,cell_911,1
M11-2,cell_912,2
M11-2,cell_913,2
M11-2,cell_914,1
M11-2,cell_915,2
M11-2,cell_916,2
M11-2,cell_917,1
M11-2,cell_918,2
M11-2,cell_919,2
M11-2,cell_92,2
M11-2,cell_920,1
M11-2,cell_921,2
M11-2,cell_922,2
M11-2,cell_923,1
M11-2,cell_924,2
M11-2,cell_925,8
M11-2,cell_926,2
M11-2,cell_927,2
M11-2,cell_928,2
M11-2,cell_929,2
M11-2,cell_93,1
M11-2,cell_930,4
M11-2,cell_931,2
M11-2,cell_932,2
M11-2,cell_933,2
M11-2,cell_934,2
M11-2,cell_935,2
M11-2,cell_936,2
M11-2,cell_937,2
M11-2,cell_938,2
M11-2,cell_939,2
M11-2,cell_94,8
M11-2,cell_940,2
M11-2,cell_941,2
M11-2,cell_942,1
M11-2,cell_943,1
M11-2,cell_944,3
M11-2,cell_945,1
M11-2,cell_946,2
M11-2,cell_947,2
M11-2,cell_948,2
M11-2,cell_949,2
M11-2,cell_95,1
M11-2,cell_950,2
M11-2,cell_951,2
M11-2,cell_952,2
M11-2,cell_953,1
M11-2,cell_954,1
M11-2,cell_955,2
M11-2,cell_956,1
M11-2,cell_957,2
M11-2,cell_958,2
M11-2,cell_959,8
M11-2,cell_96,1
M11-2,cell_960,1
M11-2,cell_961,1
M11-2,cell_962,1
M11-2,cell_963,2
M11-2,cell_964,2
M11-2,cell_965,2
M11-2,cell_966,2
M11-2,cell_967,3
M11-2,cell_968,3
M11-2,cell_969,2
M11-2,cell_97,1
M11-2,cell_970,3
M11-2,cell_971,2
M11-2,cell_972,1
M11-2,cell_973,2
M11-2,cell_974,1
M11-2,cell_975,1
M11-2,cell_976,2
M11-2,cell_977,1
M11-2,cell_978,8
M11-2,cell_979,2
M11-2,cell_98,2
M11-2,cell_980,2
M11-2,cell_981,3
M11-2,cell_982,3
M11-2,cell_983,1
M11-2,cell_984,2
M11-2,cell_985,8
M11-2,cell_986,8
M11-2,cell_987,1
M11-2,cell_988,2
M11-2,cell_989,2
M11-2,cell_99,2
M11-2,cell_990,2
M11-2,cell_991,2
M11-2,cell_992,2
M11-2,cell_993,1
M11-2,cell_994,3
M11-2,cell_995,2
M11-2,cell_996,2
M11-2,cell_997,2
M11-2,cell_998,3
M11-2,cell_999,2
RA18_18-11_1,cell_1,8
RA18_18-11_1,cell_10,5
RA18_18-11_1,cell_100,5
RA18_18-11_1,cell_1000,8
RA18_18-11_1,cell_1001,8
RA18_18-11_1,cell_1002,5
RA18_18-11_1,cell_1003,8
RA18_18-11_1,cell_1004,8
RA18_18-11_1,cell_1005,8
RA18_18-11_1,cell_1006,8
RA18_18-11_1,cell_1007,8
RA18_18-11_1,cell_1008,8
RA18_18-11_1,cell_1009,8
RA18_18-11_1,cell_101,8
RA18_18-11_1,cell_1010,8
RA18_18-11_1,cell_1011,8
RA18_18-11_1,cell_1012,5
RA18_18-11_1,cell_1013,8
RA18_18-11_1,cell_1014,5
RA18_18-11_1,cell_1015,5
RA18_18-11_1,cell_1016,8
RA18_18-11_1,cell_1017,8
RA18_18-11_1,cell_1018,8
RA18_18-11_1,cell_1019,8
RA18_18-11_1,cell_102,8
RA18_18-11_1,cell_1020,5
RA18_18-11_1,cell_1021,5
RA18_18-11_1,cell_1022,5
RA18_18-11_1,cell_1023,8
RA18_18-11_1,cell_1024,8
RA18_18-11_1,cell_1025,8
RA18_18-11_1,cell_1026,8
RA18_18-11_1,cell_1027,8
RA18_18-11_1,cell_1028,5
RA18_18-11_1,cell_1029,8
RA18_18-11_1,cell_103,8
RA18_18-11_1,cell_1030,8
RA18_18-11_1,cell_1031,8
RA18_18-11_1,cell_1032,8
RA18_18-11_1,cell_1033,8
RA18_18-11_1,cell_1034,5
RA18_18-11_1,cell_1035,8
RA18_18-11_1,cell_1036,5
RA18_18-11_1,cell_1037,8
RA18_18-11_1,cell_1038,5
RA18_18-11_1,cell_1039,5
RA18_18-11_1,cell_104,5
RA18_18-11_1,cell_1040,8
RA18_18-11_1,cell_1041,5
RA18_18-11_1,cell_1042,5
RA18_18-11_1,cell_1043,8
RA18_18-11_1,cell_1044,8
RA18_18-11_1,cell_1045,8
RA18_18-11_1,cell_1046,8
RA18_18-11_1,cell_1047,8
RA18_18-11_1,cell_1048,8
RA18_18-11_1,cell_1049,8
RA18_18-11_1,cell_105,8
RA18_18-11_1,cell_1050,8
RA18_18-11_1,cell_1051,8
RA18_18-11_1,cell_1052,8
RA18_18-11_1,cell_1053,8
RA18_18-11_1,cell_1054,8
RA18_18-11_1,cell_1055,5
RA18_18-11_1,cell_1056,5
RA18_18-11_1,cell_1057,8
RA18_18-11_1,cell_1058,8
RA18_18-11_1,cell_1059,5
RA18_18-11_1,cell_106,8
RA18_18-11_1,cell_1060,8
RA18_18-11_1,cell_1061,5
RA18_18-11_1,cell_1062,5
RA18_18-11_1,cell_1063,8
RA18_18-11_1,cell_1064,5
RA18_18-11_1,cell_1065,8
RA18_18-11_1,cell_1066,5
RA18_18-11_1,cell_1067,5
RA18_18-11_1,cell_1068,8
RA18_18-11_1,cell_1069,8
RA18_18-11_1,cell_107,8
RA18_18-11_1,cell_1070,5
RA18_18-11_1,cell_1071,5
RA18_18-11_1,cell_1072,8
RA18_18-11_1,cell_1073,8
RA18_18-11_1,cell_1074,5
RA18_18-11_1,cell_1075,8
RA18_18-11_1,cell_1076,5
RA18_18-11_1,cell_1077,5
RA18_18-11_1,cell_1078,8
RA18_18-11_1,cell_1079,5
RA18_18-11_1,cell_108,5
RA18_18-11_1,cell_1080,8
RA18_18-11_1,cell_1081,8
RA18_18-11_1,cell_1082,5
RA18_18-11_1,cell_1083,8
RA18_18-11_1,cell_1084,8
RA18_18-11_1,cell_1085,8
RA18_18-11_1,cell_1086,5
RA18_18-11_1,cell_1087,7
RA18_18-11_1,cell_1088,8
RA18_18-11_1,cell_1089,5
RA18_18-11_1,cell_109,8
RA18_18-11_1,cell_1090,8
RA18_18-11_1,cell_1091,8
RA18_18-11_1,cell_1092,8
RA18_18-11_1,cell_1093,5
RA18_18-11_1,cell_1094,8
RA18_18-11_1,cell_1095,8
RA18_18-11_1,cell_1096,8
RA18_18-11_1,cell_1097,8
RA18_18-11_1,cell_1098,8
RA18_18-11_1,cell_1099,8
RA18_18-11_1,cell_11,8
RA18_18-11_1,cell_110,8
RA18_18-11_1,cell_1100,5
RA18_18-11_1,cell_1101,8
RA18_18-11_1,cell_1102,8
RA18_18-11_1,cell_1103,8
RA18_18-11_1,cell_1104,5
RA18_18-11_1,cell_1105,5
RA18_18-11_1,cell_1106,8
RA18_18-11_1,cell_1107,8
RA18_18-11_1,cell_1108,8
RA18_18-11_1,cell_1109,8
RA18_18-11_1,cell_111,8
RA18_18-11_1,cell_1110,8
RA18_18-11_1,cell_1111,8
RA18_18-11_1,cell_1112,5
RA18_18-11_1,cell_1113,8
RA18_18-11_1,cell_1114,8
RA18_18-11_1,cell_1115,8
RA18_18-11_1,cell_1116,8
RA18_18-11_1,cell_1117,8
RA18_18-11_1,cell_1118,8
RA18_18-11_1,cell_1119,8
RA18_18-11_1,cell_112,8
RA18_18-11_1,cell_1120,5
RA18_18-11_1,cell_1121,8
RA18_18-11_1,cell_1122,8
RA18_18-11_1,cell_1123,8
RA18_18-11_1,cell_1124,8
RA18_18-11_1,cell_1125,2
RA18_18-11_1,cell_1126,5
RA18_18-11_1,cell_1127,8
RA18_18-11_1,cell_1128,8
RA18_18-11_1,cell_1129,8
RA18_18-11_1,cell_113,5
RA18_18-11_1,cell_1130,8
RA18_18-11_1,cell_1131,8
RA18_18-11_1,cell_1132,8
RA18_18-11_1,cell_1133,8
RA18_18-11_1,cell_1134,8
RA18_18-11_1,cell_1135,5
RA18_18-11_1,cell_1136,5
RA18_18-11_1,cell_1137,8
RA18_18-11_1,cell_1138,5
RA18_18-11_1,cell_1139,8
RA18_18-11_1,cell_114,8
RA18_18-11_1,cell_1140,8
RA18_18-11_1,cell_1141,8
RA18_18-11_1,cell_1142,8
RA18_18-11_1,cell_1143,8
RA18_18-11_1,cell_1144,5
RA18_18-11_1,cell_1145,8
RA18_18-11_1,cell_1146,5
RA18_18-11_1,cell_1147,8
RA18_18-11_1,cell_1148,8
RA18_18-11_1,cell_1149,5
RA18_18-11_1,cell_115,5
RA18_18-11_1,cell_1150,8
RA18_18-11_1,cell_1151,8
RA18_18-11_1,cell_1152,8
RA18_18-11_1,cell_1153,8
RA18_18-11_1,cell_1154,8
RA18_18-11_1,cell_1155,5
RA18_18-11_1,cell_1156,5
RA18_18-11_1,cell_1157,5
RA18_18-11_1,cell_1158,8
RA18_18-11_1,cell_1159,8
RA18_18-11_1,cell_116,8
RA18_18-11_1,cell_1160,8
RA18_18-11_1,cell_1161,8
RA18_18-11_1,cell_1162,5
RA18_18-11_1,cell_1163,5
RA18_18-11_1,cell_1164,5
RA18_18-11_1,cell_1165,5
RA18_18-11_1,cell_1166,5
RA18_18-11_1,cell_1167,8
RA18_18-11_1,cell_1168,8
RA18_18-11_1,cell_1169,8
RA18_18-11_1,cell_117,8
RA18_18-11_1,cell_1170,5
RA18_18-11_1,cell_1171,5
RA18_18-11_1,cell_1172,8
RA18_18-11_1,cell_1173,5
RA18_18-11_1,cell_1174,8
RA18_18-11_1,cell_1175,8
RA18_18-11_1,cell_1176,8
RA18_18-11_1,cell_1177,5
RA18_18-11_1,cell_1178,8
RA18_18-11_1,cell_1179,8
RA18_18-11_1,cell_118,5
RA18_18-11_1,cell_1180,5
RA18_18-11_1,cell_1181,8
RA18_18-11_1,cell_1182,8
RA18_18-11_1,cell_1183,8
RA18_18-11_1,cell_1184,8
RA18_18-11_1,cell_1185,8
RA18_18-11_1,cell_1186,8
RA18_18-11_1,cell_1187,5
RA18_18-11_1,cell_1188,5
RA18_18-11_1,cell_1189,5
RA18_18-11_1,cell_119,5
RA18_18-11_1,cell_1190,8
RA18_18-11_1,cell_1191,8
RA18_18-11_1,cell_1192,8
RA18_18-11_1,cell_1193,8
RA18_18-11_1,cell_1194,8
RA18_18-11_1,cell_1195,5
RA18_18-11_1,cell_1196,8
RA18_18-11_1,cell_1197,5
RA18_18-11_1,cell_1198,8
RA18_18-11_1,cell_1199,8
RA18_18-11_1,cell_12,8
