,cell_barcode,clone_id
TP6-1T,cell_885,8
TP6-1T,cell_886,8
TP6-1T,cell_887,8
TP6-1T,cell_888,8
TP6-1T,cell_889,8
TP6-1T,cell_89,8
TP6-1T,cell_890,6
TP6-1T,cell_891,8
TP6-1T,cell_892,8
TP6-1T,cell_893,8
TP6-1T,cell_894,1
TP6-1T,cell_895,8
TP6-1T,cell_896,1
TP6-1T,cell_897,1
TP6-1T,cell_898,1
TP6-1T,cell_899,1
TP6-1T,cell_9,1
TP6-1T,cell_90,8
TP6-1T,cell_900,8
TP6-1T,cell_901,8
TP6-1T,cell_902,1
TP6-1T,cell_903,7
TP6-1T,cell_904,8
TP6-1T,cell_905,1
TP6-1T,cell_906,6
TP6-1T,cell_907,6
TP6-1T,cell_908,8
TP6-1T,cell_909,1
TP6-1T,cell_91,8
TP6-1T,cell_910,8
TP6-1T,cell_911,1
TP6-1T,cell_912,1
TP6-1T,cell_913,8
TP6-1T,cell_914,8
TP6-1T,cell_915,1
TP6-1T,cell_916,8
TP6-1T,cell_917,6
TP6-1T,cell_918,1
TP6-1T,cell_919,1
TP6-1T,cell_92,6
TP6-1T,cell_920,1
TP6-1T,cell_921,1
TP6-1T,cell_922,1
TP6-1T,cell_923,1
TP6-1T,cell_924,1
TP6-1T,cell_925,8
TP6-1T,cell_926,8
TP6-1T,cell_927,1
TP6-1T,cell_928,1
TP6-1T,cell_929,1
TP6-1T,cell_93,8
TP6-1T,cell_930,8
TP6-1T,cell_931,8
TP6-1T,cell_932,1
TP6-1T,cell_933,6
TP6-1T,cell_934,8
TP6-1T,cell_935,1
TP6-1T,cell_936,8
TP6-1T,cell_937,1
TP6-1T,cell_938,8
TP6-1T,cell_939,1
TP6-1T,cell_94,1
TP6-1T,cell_940,6
TP6-1T,cell_941,1
TP6-1T,cell_942,8
TP6-1T,cell_943,8
TP6-1T,cell_944,8
TP6-1T,cell_945,8
TP6-1T,cell_946,1
TP6-1T,cell_947,1
TP6-1T,cell_948,8
TP6-1T,cell_949,1
TP6-1T,cell_95,1
TP6-1T,cell_950,1
TP6-1T,cell_951,1
TP6-1T,cell_952,6
TP6-1T,cell_953,8
TP6-1T,cell_954,1
TP6-1T,cell_955,1
TP6-1T,cell_956,8
TP6-1T,cell_957,1
TP6-1T,cell_958,6
TP6-1T,cell_959,6
TP6-1T,cell_96,8
TP6-1T,cell_960,1
TP6-1T,cell_961,1
TP6-1T,cell_962,1
TP6-1T,cell_963,6
TP6-1T,cell_964,1
TP6-1T,cell_965,8
TP6-1T,cell_966,8
TP6-1T,cell_967,8
TP6-1T,cell_968,1
TP6-1T,cell_969,8
TP6-1T,cell_97,1
TP6-1T,cell_970,1
TP6-1T,cell_971,1
TP6-1T,cell_972,1
TP6-1T,cell_973,1
TP6-1T,cell_974,8
TP6-1T,cell_975,6
TP6-1T,cell_976,8
TP6-1T,cell_977,1
TP6-1T,cell_978,8
TP6-1T,cell_979,8
TP6-1T,cell_98,1
TP6-1T,cell_980,8
TP6-1T,cell_981,8
TP6-1T,cell_982,8
TP6-1T,cell_983,8
TP6-1T,cell_984,8
TP6-1T,cell_985,1
TP6-1T,cell_986,8
TP6-1T,cell_987,8
TP6-1T,cell_988,1
TP6-1T,cell_989,8
TP6-1T,cell_99,1
TP6-1T,cell_990,6
TP6-1T,cell_991,1
TP6-1T,cell_992,1
TP6-1T,cell_993,8
TP6-1T,cell_994,8
TP6-1T,cell_995,8
TP6-1T,cell_996,6
TP6-1T,cell_997,6
TP6-1T,cell_998,6
TP6-1T,cell_999,8
TP6-2T,cell_1,2
TP6-2T,cell_10,2
TP6-2T,cell_100,7
TP6-2T,cell_1000,7
TP6-2T,cell_1001,2
TP6-2T,cell_1002,7
TP6-2T,cell_1003,2
TP6-2T,cell_1004,2
TP6-2T,cell_1005,7
TP6-2T,cell_1006,2
TP6-2T,cell_1007,2
TP6-2T,cell_1008,7
TP6-2T,cell_1009,2
TP6-2T,cell_101,2
TP6-2T,cell_1010,2
TP6-2T,cell_1011,7
TP6-2T,cell_1012,2
TP6-2T,cell_1013,2
TP6-2T,cell_1014,2
TP6-2T,cell_1015,7
TP6-2T,cell_1016,7
TP6-2T,cell_1017,2
TP6-2T,cell_1018,7
TP6-2T,cell_1019,7
TP6-2T,cell_102,2
TP6-2T,cell_1020,8
TP6-2T,cell_1021,2
TP6-2T,cell_1022,2
TP6-2T,cell_1023,7
TP6-2T,cell_1024,2
TP6-2T,cell_1025,2
TP6-2T,cell_1026,2
TP6-2T,cell_1027,2
TP6-2T,cell_1028,2
TP6-2T,cell_1029,2
TP6-2T,cell_103,2
TP6-2T,cell_1030,7
TP6-2T,cell_1031,2
TP6-2T,cell_1032,2
TP6-2T,cell_1033,2
TP6-2T,cell_1034,2
TP6-2T,cell_1035,7
TP6-2T,cell_1036,7
TP6-2T,cell_1037,2
TP6-2T,cell_1038,2
TP6-2T,cell_1039,2
TP6-2T,cell_104,7
TP6-2T,cell_1040,2
TP6-2T,cell_1041,7
TP6-2T,cell_1042,7
TP6-2T,cell_1043,2
TP6-2T,cell_1044,2
TP6-2T,cell_1045,2
TP6-2T,cell_1046,7
TP6-2T,cell_1047,7
TP6-2T,cell_1048,7
TP6-2T,cell_1049,7
TP6-2T,cell_105,2
TP6-2T,cell_1050,2
TP6-2T,cell_1051,2
TP6-2T,cell_1052,2
TP6-2T,cell_1053,7
TP6-2T,cell_1054,2
TP6-2T,cell_1055,2
TP6-2T,cell_1056,7
TP6-2T,cell_1057,2
TP6-2T,cell_1058,2
TP6-2T,cell_1059,2
TP6-2T,cell_106,7
TP6-2T,cell_1060,7
TP6-2T,cell_1061,2
TP6-2T,cell_1062,2
TP6-2T,cell_1063,7
TP6-2T,cell_1064,2
TP6-2T,cell_1065,2
TP6-2T,cell_1066,2
TP6-2T,cell_1067,2
TP6-2T,cell_1068,2
TP6-2T,cell_1069,2
TP6-2T,cell_107,7
TP6-2T,cell_1070,2
TP6-2T,cell_1071,2
TP6-2T,cell_1072,7
TP6-2T,cell_1073,7
TP6-2T,cell_1074,7
TP6-2T,cell_1075,2
TP6-2T,cell_1076,2
TP6-2T,cell_1077,2
TP6-2T,cell_1078,7
TP6-2T,cell_1079,7
TP6-2T,cell_108,7
TP6-2T,cell_1080,7
TP6-2T,cell_1081,2
TP6-2T,cell_1082,2
TP6-2T,cell_1083,2
TP6-2T,cell_1084,2
TP6-2T,cell_1085,2
TP6-2T,cell_1086,2
TP6-2T,cell_1087,7
TP6-2T,cell_1088,2
TP6-2T,cell_1089,2
TP6-2T,cell_109,2
TP6-2T,cell_1090,7
TP6-2T,cell_1091,2
TP6-2T,cell_1092,2
TP6-2T,cell_1093,2
TP6-2T,cell_1094,7
TP6-2T,cell_1095,2
TP6-2T,cell_1096,7
TP6-2T,cell_1097,2
TP6-2T,cell_1098,7
TP6-2T,cell_1099,7
TP6-2T,cell_11,7
TP6-2T,cell_110,7
TP6-2T,cell_1100,7
TP6-2T,cell_1101,2
TP6-2T,cell_1102,7
TP6-2T,cell_1103,2
TP6-2T,cell_1104,2
TP6-2T,cell_1105,2
TP6-2T,cell_1106,7
TP6-2T,cell_1107,7
TP6-2T,cell_1108,2
TP6-2T,cell_1109,2
TP6-2T,cell_111,2
TP6-2T,cell_1110,7
TP6-2T,cell_1111,7
TP6-2T,cell_1112,7
TP6-2T,cell_1113,7
TP6-2T,cell_1114,7
TP6-2T,cell_1115,2
TP6-2T,cell_1116,7
TP6-2T,cell_1117,7
TP6-2T,cell_1118,8
TP6-2T,cell_1119,7
TP6-2T,cell_112,7
TP6-2T,cell_1120,2
TP6-2T,cell_1121,7
TP6-2T,cell_1122,7
TP6-2T,cell_1123,2
TP6-2T,cell_1124,2
TP6-2T,cell_1125,7
TP6-2T,cell_1126,7
TP6-2T,cell_1127,2
TP6-2T,cell_1128,7
TP6-2T,cell_1129,2
TP6-2T,cell_113,2
TP6-2T,cell_1130,2
TP6-2T,cell_1131,7
TP6-2T,cell_1132,2
TP6-2T,cell_1133,2
TP6-2T,cell_1134,2
TP6-2T,cell_1135,2
TP6-2T,cell_1136,7
TP6-2T,cell_1137,7
TP6-2T,cell_1138,2
TP6-2T,cell_1139,7
TP6-2T,cell_114,8
TP6-2T,cell_1140,2
TP6-2T,cell_1141,2
TP6-2T,cell_1142,7
TP6-2T,cell_1143,2
TP6-2T,cell_1144,2
TP6-2T,cell_1145,2
TP6-2T,cell_1146,2
TP6-2T,cell_1147,2
TP6-2T,cell_1148,7
TP6-2T,cell_1149,7
TP6-2T,cell_115,2
TP6-2T,cell_1150,8
TP6-2T,cell_1151,2
TP6-2T,cell_1152,2
TP6-2T,cell_1153,7
TP6-2T,cell_1154,2
TP6-2T,cell_1155,2
TP6-2T,cell_1156,7
TP6-2T,cell_1157,7
TP6-2T,cell_1158,7
TP6-2T,cell_1159,7
TP6-2T,cell_116,2
TP6-2T,cell_1160,2
TP6-2T,cell_1161,2
TP6-2T,cell_1162,7
TP6-2T,cell_1163,7
TP6-2T,cell_1164,2
TP6-2T,cell_1165,2
TP6-2T,cell_1166,2
TP6-2T,cell_1167,2
TP6-2T,cell_1168,7
TP6-2T,cell_1169,7
TP6-2T,cell_117,2
TP6-2T,cell_1170,2
TP6-2T,cell_1171,2
TP6-2T,cell_1172,2
TP6-2T,cell_1173,2
TP6-2T,cell_1174,7
TP6-2T,cell_1175,7
TP6-2T,cell_1176,2
TP6-2T,cell_1177,7
TP6-2T,cell_1178,7
TP6-2T,cell_1179,7
TP6-2T,cell_118,7
TP6-2T,cell_1180,7
TP6-2T,cell_1181,2
TP6-2T,cell_1182,7
TP6-2T,cell_1183,2
TP6-2T,cell_1184,2
TP6-2T,cell_1185,7
TP6-2T,cell_1186,2
TP6-2T,cell_1187,7
TP6-2T,cell_1188,7
TP6-2T,cell_1189,2
TP6-2T,cell_119,2
TP6-2T,cell_1190,2
TP6-2T,cell_1191,2
TP6-2T,cell_1192,7
TP6-2T,cell_1193,2
TP6-2T,cell_1194,2
TP6-2T,cell_1195,7
TP6-2T,cell_1196,2
TP6-2T,cell_1197,7
TP6-2T,cell_1198,7
TP6-2T,cell_1199,2
TP6-2T,cell_12,7
TP6-2T,cell_120,7
TP6-2T,cell_1200,2
TP6-2T,cell_1201,2
TP6-2T,cell_1202,7
TP6-2T,cell_1203,7
TP6-2T,cell_1204,7
TP6-2T,cell_1205,7
TP6-2T,cell_1206,2
TP6-2T,cell_1207,2
TP6-2T,cell_1208,2
TP6-2T,cell_1209,7
TP6-2T,cell_121,2
TP6-2T,cell_1210,7
TP6-2T,cell_1211,7
TP6-2T,cell_1212,2
TP6-2T,cell_1213,2
TP6-2T,cell_1214,7
TP6-2T,cell_1215,7
TP6-2T,cell_1216,2
TP6-2T,cell_1217,2
TP6-2T,cell_1218,2
TP6-2T,cell_1219,7
TP6-2T,cell_122,7
TP6-2T,cell_1220,2
TP6-2T,cell_1221,2
TP6-2T,cell_1222,2
TP6-2T,cell_1223,7
TP6-2T,cell_1224,7
TP6-2T,cell_1225,2
TP6-2T,cell_1226,2
TP6-2T,cell_1227,7
TP6-2T,cell_1228,2
TP6-2T,cell_1229,2
TP6-2T,cell_123,2
TP6-2T,cell_1230,2
TP6-2T,cell_1231,7
TP6-2T,cell_1232,7
TP6-2T,cell_1233,2
TP6-2T,cell_1234,7
TP6-2T,cell_1235,2
TP6-2T,cell_1236,2
TP6-2T,cell_1237,7
TP6-2T,cell_1238,2
TP6-2T,cell_1239,2
TP6-2T,cell_124,7
TP6-2T,cell_1240,7
TP6-2T,cell_1241,7
TP6-2T,cell_1242,2
TP6-2T,cell_1243,2
TP6-2T,cell_1244,2
TP6-2T,cell_1245,2
TP6-2T,cell_1246,8
TP6-2T,cell_1247,7
TP6-2T,cell_1248,7
TP6-2T,cell_1249,2
TP6-2T,cell_125,2
TP6-2T,cell_1250,2
TP6-2T,cell_1251,2
TP6-2T,cell_1252,2
TP6-2T,cell_1253,7
TP6-2T,cell_1254,7
TP6-2T,cell_1255,0
TP6-2T,cell_1256,2
TP6-2T,cell_1257,2
TP6-2T,cell_1258,2
TP6-2T,cell_1259,7
TP6-2T,cell_126,7
TP6-2T,cell_1260,7
TP6-2T,cell_1261,2
TP6-2T,cell_1262,2
TP6-2T,cell_1263,7
TP6-2T,cell_1264,2
TP6-2T,cell_1265,2
TP6-2T,cell_1266,2
TP6-2T,cell_1267,2
TP6-2T,cell_1268,7
TP6-2T,cell_1269,7
TP6-2T,cell_127,2
TP6-2T,cell_1270,2
TP6-2T,cell_1271,7
TP6-2T,cell_1272,2
TP6-2T,cell_1273,2
TP6-2T,cell_1274,2
TP6-2T,cell_1275,7
TP6-2T,cell_1276,2
TP6-2T,cell_1277,2
TP6-2T,cell_1278,7
TP6-2T,cell_1279,2
TP6-2T,cell_128,2
TP6-2T,cell_1280,2
TP6-2T,cell_1281,7
TP6-2T,cell_1282,7
TP6-2T,cell_1283,7
TP6-2T,cell_1284,2
TP6-2T,cell_1285,2
TP6-2T,cell_1286,2
TP6-2T,cell_1287,2
TP6-2T,cell_1288,2
TP6-2T,cell_1289,7
TP6-2T,cell_129,7
TP6-2T,cell_1290,2
TP6-2T,cell_1291,2
TP6-2T,cell_1292,7
TP6-2T,cell_1293,2
TP6-2T,cell_1294,2
TP6-2T,cell_1295,2
TP6-2T,cell_1296,7
TP6-2T,cell_1297,2
TP6-2T,cell_1298,2
TP6-2T,cell_1299,2
TP6-2T,cell_13,2
TP6-2T,cell_130,7
TP6-2T,cell_1300,2
TP6-2T,cell_1301,7
TP6-2T,cell_1302,7
TP6-2T,cell_1303,2
TP6-2T,cell_1304,2
TP6-2T,cell_1305,7
TP6-2T,cell_1306,2
TP6-2T,cell_1307,7
TP6-2T,cell_1308,7
TP6-2T,cell_1309,2
TP6-2T,cell_131,2
TP6-2T,cell_1310,2
TP6-2T,cell_1311,7
TP6-2T,cell_1312,2
TP6-2T,cell_1313,2
TP6-2T,cell_1314,2
TP6-2T,cell_1315,7
TP6-2T,cell_1316,2
TP6-2T,cell_1317,7
TP6-2T,cell_1318,8
TP6-2T,cell_1319,2
TP6-2T,cell_132,2
TP6-2T,cell_1320,2
TP6-2T,cell_1321,7
TP6-2T,cell_1322,2
TP6-2T,cell_1323,7
TP6-2T,cell_1324,7
TP6-2T,cell_1325,2
TP6-2T,cell_1326,2
TP6-2T,cell_1327,7
TP6-2T,cell_1328,7
TP6-2T,cell_1329,7
TP6-2T,cell_133,7
TP6-2T,cell_1330,7
TP6-2T,cell_1331,2
TP6-2T,cell_1332,7
TP6-2T,cell_1333,7
TP6-2T,cell_1334,7
TP6-2T,cell_1335,8
TP6-2T,cell_1336,7
TP6-2T,cell_1337,2
TP6-2T,cell_1338,7
TP6-2T,cell_1339,7
TP6-2T,cell_134,7
TP6-2T,cell_1340,7
TP6-2T,cell_1341,7
TP6-2T,cell_1342,2
TP6-2T,cell_1343,2
TP6-2T,cell_1344,2
TP6-2T,cell_1345,7
TP6-2T,cell_1346,7
TP6-2T,cell_1347,2
TP6-2T,cell_1348,7
TP6-2T,cell_1349,2
TP6-2T,cell_135,2
TP6-2T,cell_1350,2
TP6-2T,cell_1351,7
TP6-2T,cell_1352,2
TP6-2T,cell_1353,2
TP6-2T,cell_1354,2
TP6-2T,cell_1355,7
TP6-2T,cell_1356,7
TP6-2T,cell_1357,2
TP6-2T,cell_1358,2
TP6-2T,cell_1359,2
TP6-2T,cell_136,2
TP6-2T,cell_1360,2
TP6-2T,cell_1361,7
TP6-2T,cell_1362,2
TP6-2T,cell_1363,7
TP6-2T,cell_1364,2
TP6-2T,cell_1365,2
TP6-2T,cell_1366,7
TP6-2T,cell_1367,2
TP6-2T,cell_1368,7
TP6-2T,cell_1369,2
TP6-2T,cell_137,7
TP6-2T,cell_1370,2
TP6-2T,cell_1371,7
TP6-2T,cell_1372,2
TP6-2T,cell_1373,2
TP6-2T,cell_1374,2
TP6-2T,cell_1375,2
TP6-2T,cell_1376,7
TP6-2T,cell_1377,2
TP6-2T,cell_1378,2
TP6-2T,cell_1379,7
TP6-2T,cell_138,7
TP6-2T,cell_1380,7
TP6-2T,cell_1381,7
TP6-2T,cell_1382,2
TP6-2T,cell_1383,7
TP6-2T,cell_1384,7
TP6-2T,cell_1385,2
TP6-2T,cell_1386,2
TP6-2T,cell_1387,7
TP6-2T,cell_1388,7
TP6-2T,cell_1389,7
TP6-2T,cell_139,2
TP6-2T,cell_1390,7
TP6-2T,cell_1391,2
TP6-2T,cell_1392,2
TP6-2T,cell_1393,2
TP6-2T,cell_1394,2
TP6-2T,cell_1395,7
TP6-2T,cell_1396,2
TP6-2T,cell_1397,7
TP6-2T,cell_1398,2
TP6-2T,cell_1399,7
TP6-2T,cell_14,2
TP6-2T,cell_140,2
TP6-2T,cell_1400,7
TP6-2T,cell_1401,2
TP6-2T,cell_1402,7
TP6-2T,cell_1403,2
TP6-2T,cell_1404,2
TP6-2T,cell_1405,2
TP6-2T,cell_1406,2
TP6-2T,cell_1407,2
TP6-2T,cell_1408,2
TP6-2T,cell_1409,2
TP6-2T,cell_141,7
TP6-2T,cell_1410,7
TP6-2T,cell_1411,7
TP6-2T,cell_1412,7
TP6-2T,cell_1413,7
TP6-2T,cell_1414,7
TP6-2T,cell_1415,2
TP6-2T,cell_1416,2
TP6-2T,cell_1417,7
TP6-2T,cell_1418,7
TP6-2T,cell_1419,7
TP6-2T,cell_142,2
TP6-2T,cell_1420,7
TP6-2T,cell_1421,7
TP6-2T,cell_1422,7
TP6-2T,cell_1423,2
TP6-2T,cell_1424,2
TP6-2T,cell_1425,2
TP6-2T,cell_1426,7
TP6-2T,cell_1427,2
TP6-2T,cell_1428,2
TP6-2T,cell_1429,7
TP6-2T,cell_143,2
TP6-2T,cell_1430,7
TP6-2T,cell_1431,7
TP6-2T,cell_1432,2
TP6-2T,cell_1433,7
TP6-2T,cell_1434,7
TP6-2T,cell_1435,2
TP6-2T,cell_1436,2
TP6-2T,cell_1437,2
TP6-2T,cell_1438,7
TP6-2T,cell_1439,2
TP6-2T,cell_144,2
TP6-2T,cell_1440,2
TP6-2T,cell_1441,2
TP6-2T,cell_1442,2
TP6-2T,cell_1443,2
TP6-2T,cell_1444,2
TP6-2T,cell_1445,7
TP6-2T,cell_1446,7
TP6-2T,cell_1447,7
TP6-2T,cell_1448,2
TP6-2T,cell_1449,2
TP6-2T,cell_145,2
TP6-2T,cell_1450,2
TP6-2T,cell_1451,7
TP6-2T,cell_1452,7
TP6-2T,cell_1453,7
TP6-2T,cell_1454,7
TP6-2T,cell_1455,2
TP6-2T,cell_1456,2
TP6-2T,cell_1457,2
TP6-2T,cell_1458,2
TP6-2T,cell_1459,7
TP6-2T,cell_146,7
TP6-2T,cell_1460,7
TP6-2T,cell_1461,2
TP6-2T,cell_1462,7
TP6-2T,cell_1463,7
TP6-2T,cell_1464,7
TP6-2T,cell_1465,7
TP6-2T,cell_1466,2
TP6-2T,cell_1467,2
TP6-2T,cell_1468,7
TP6-2T,cell_1469,7
TP6-2T,cell_147,2
TP6-2T,cell_1470,2
TP6-2T,cell_1471,7
TP6-2T,cell_1472,2
TP6-2T,cell_1473,2
TP6-2T,cell_1474,2
TP6-2T,cell_1475,7
TP6-2T,cell_1476,2
TP6-2T,cell_1477,7
TP6-2T,cell_1478,8
TP6-2T,cell_1479,7
TP6-2T,cell_148,2
TP6-2T,cell_1480,2
TP6-2T,cell_1481,7
TP6-2T,cell_1482,2
TP6-2T,cell_1483,7
TP6-2T,cell_1484,7
TP6-2T,cell_1485,2
TP6-2T,cell_1486,2
TP6-2T,cell_1487,2
TP6-2T,cell_1488,7
TP6-2T,cell_1489,2
TP6-2T,cell_149,2
TP6-2T,cell_1490,2
TP6-2T,cell_1491,2
TP6-2T,cell_1492,7
TP6-2T,cell_1493,7
TP6-2T,cell_1494,7
TP6-2T,cell_1495,2
TP6-2T,cell_1496,2
TP6-2T,cell_1497,2
TP6-2T,cell_1498,2
TP6-2T,cell_1499,2
TP6-2T,cell_15,7
TP6-2T,cell_150,7
TP6-2T,cell_1500,2
TP6-2T,cell_1501,2
TP6-2T,cell_1502,2
TP6-2T,cell_1503,7
TP6-2T,cell_1504,2
TP6-2T,cell_1505,2
TP6-2T,cell_1506,7
TP6-2T,cell_1507,2
TP6-2T,cell_1508,7
TP6-2T,cell_1509,2
TP6-2T,cell_151,7
TP6-2T,cell_1510,2
TP6-2T,cell_1511,2
TP6-2T,cell_1512,7
TP6-2T,cell_1513,2
TP6-2T,cell_1514,7
TP6-2T,cell_1515,2
TP6-2T,cell_1516,8
TP6-2T,cell_1517,7
TP6-2T,cell_1518,7
TP6-2T,cell_1519,2
TP6-2T,cell_152,7
TP6-2T,cell_1520,7
TP6-2T,cell_1521,7
TP6-2T,cell_1522,7
TP6-2T,cell_1523,2
TP6-2T,cell_1524,8
TP6-2T,cell_1525,7
TP6-2T,cell_1526,7
TP6-2T,cell_1527,2
TP6-2T,cell_1528,8
TP6-2T,cell_1529,7
TP6-2T,cell_153,2
TP6-2T,cell_1530,7
TP6-2T,cell_1531,7
TP6-2T,cell_1532,2
TP6-2T,cell_1533,2
TP6-2T,cell_1534,8
TP6-2T,cell_1535,2
TP6-2T,cell_1536,2
TP6-2T,cell_1537,7
TP6-2T,cell_1538,2
TP6-2T,cell_1539,2
TP6-2T,cell_154,7
TP6-2T,cell_1540,2
TP6-2T,cell_1541,2
TP6-2T,cell_1542,2
TP6-2T,cell_1543,2
TP6-2T,cell_1544,2
TP6-2T,cell_1545,2
TP6-2T,cell_1546,7
TP6-2T,cell_1547,2
TP6-2T,cell_1548,7
TP6-2T,cell_1549,8
TP6-2T,cell_155,2
TP6-2T,cell_1550,7
TP6-2T,cell_1551,7
TP6-2T,cell_1552,2
TP6-2T,cell_1553,2
TP6-2T,cell_1554,2
TP6-2T,cell_1555,2
TP6-2T,cell_1556,7
TP6-2T,cell_1557,2
TP6-2T,cell_1558,2
TP6-2T,cell_1559,7
TP6-2T,cell_156,7
TP6-2T,cell_1560,7
TP6-2T,cell_1561,7
TP6-2T,cell_1562,7
TP6-2T,cell_1563,2
TP6-2T,cell_1564,2
TP6-2T,cell_1565,7
TP6-2T,cell_1566,2
TP6-2T,cell_1567,7
TP6-2T,cell_1568,2
TP6-2T,cell_1569,2
TP6-2T,cell_157,2
TP6-2T,cell_1570,2
TP6-2T,cell_1571,7
TP6-2T,cell_1572,2
TP6-2T,cell_1573,2
TP6-2T,cell_1574,2
TP6-2T,cell_1575,2
TP6-2T,cell_1576,2
TP6-2T,cell_1577,2
TP6-2T,cell_1578,2
TP6-2T,cell_1579,2
TP6-2T,cell_158,7
TP6-2T,cell_1580,2
TP6-2T,cell_1581,2
TP6-2T,cell_1582,2
TP6-2T,cell_1583,2
TP6-2T,cell_1584,8
TP6-2T,cell_1585,2
TP6-2T,cell_1586,2
TP6-2T,cell_1587,2
TP6-2T,cell_1588,7
TP6-2T,cell_1589,7
TP6-2T,cell_159,2
TP6-2T,cell_1590,2
TP6-2T,cell_1591,2
TP6-2T,cell_1592,2
TP6-2T,cell_1593,2
TP6-2T,cell_1594,7
TP6-2T,cell_1595,2
TP6-2T,cell_1596,2
TP6-2T,cell_1597,7
TP6-2T,cell_1598,7
TP6-2T,cell_1599,7
TP6-2T,cell_16,2
TP6-2T,cell_160,2
TP6-2T,cell_1600,7
TP6-2T,cell_1601,2
TP6-2T,cell_1602,2
TP6-2T,cell_1603,7
TP6-2T,cell_1604,2
TP6-2T,cell_1605,7
TP6-2T,cell_1606,2
TP6-2T,cell_1607,7
TP6-2T,cell_1608,7
TP6-2T,cell_1609,2
TP6-2T,cell_161,2
TP6-2T,cell_1610,8
TP6-2T,cell_1611,2
TP6-2T,cell_1612,2
TP6-2T,cell_1613,2
TP6-2T,cell_1614,7
TP6-2T,cell_1615,2
TP6-2T,cell_1616,2
TP6-2T,cell_1617,2
TP6-2T,cell_1618,7
TP6-2T,cell_1619,7
TP6-2T,cell_162,2
TP6-2T,cell_1620,2
TP6-2T,cell_1621,2
TP6-2T,cell_1622,2
TP6-2T,cell_1623,2
TP6-2T,cell_1624,2
TP6-2T,cell_1625,7
TP6-2T,cell_1626,2
TP6-2T,cell_1627,2
TP6-2T,cell_1628,2
TP6-2T,cell_1629,7
TP6-2T,cell_163,2
TP6-2T,cell_1630,7
TP6-2T,cell_1631,7
TP6-2T,cell_1632,2
TP6-2T,cell_1633,7
TP6-2T,cell_1634,2
TP6-2T,cell_1635,7
TP6-2T,cell_1636,2
TP6-2T,cell_1637,2
TP6-2T,cell_1638,2
TP6-2T,cell_1639,2
TP6-2T,cell_164,7
TP6-2T,cell_1640,2
TP6-2T,cell_1641,2
TP6-2T,cell_1642,2
TP6-2T,cell_1643,7
TP6-2T,cell_1644,2
TP6-2T,cell_1645,2
TP6-2T,cell_1646,7
TP6-2T,cell_1647,2
TP6-2T,cell_1648,7
TP6-2T,cell_1649,7
TP6-2T,cell_165,7
TP6-2T,cell_1650,2
TP6-2T,cell_1651,7
TP6-2T,cell_1652,7
TP6-2T,cell_1653,2
TP6-2T,cell_1654,2
TP6-2T,cell_1655,2
TP6-2T,cell_1656,2
TP6-2T,cell_1657,2
TP6-2T,cell_1658,2
TP6-2T,cell_1659,2
TP6-2T,cell_166,7
TP6-2T,cell_1660,7
TP6-2T,cell_1661,2
TP6-2T,cell_1662,2
TP6-2T,cell_1663,7
TP6-2T,cell_1664,7
TP6-2T,cell_1665,2
TP6-2T,cell_1666,7
TP6-2T,cell_1667,7
TP6-2T,cell_1668,2
TP6-2T,cell_1669,7
TP6-2T,cell_167,7
TP6-2T,cell_1670,2
TP6-2T,cell_1671,2
TP6-2T,cell_1672,2
TP6-2T,cell_1673,7
TP6-2T,cell_1674,7
TP6-2T,cell_1675,2
TP6-2T,cell_1676,2
TP6-2T,cell_1677,2
TP6-2T,cell_1678,2
TP6-2T,cell_1679,2
TP6-2T,cell_168,7
TP6-2T,cell_1680,7
TP6-2T,cell_1681,2
TP6-2T,cell_1682,7
TP6-2T,cell_1683,7
TP6-2T,cell_1684,7
TP6-2T,cell_1685,2
TP6-2T,cell_1686,2
TP6-2T,cell_1687,2
TP6-2T,cell_1688,7
TP6-2T,cell_1689,2
TP6-2T,cell_169,2
TP6-2T,cell_1690,7
TP6-2T,cell_1691,8
TP6-2T,cell_1692,2
TP6-2T,cell_1693,2
TP6-2T,cell_1694,7
TP6-2T,cell_1695,2
TP6-2T,cell_1696,7
TP6-2T,cell_1697,7
TP6-2T,cell_1698,2
TP6-2T,cell_1699,7
TP6-2T,cell_17,8
TP6-2T,cell_170,7
TP6-2T,cell_1700,7
TP6-2T,cell_1701,7
TP6-2T,cell_1702,2
TP6-2T,cell_1703,2
TP6-2T,cell_1704,2
TP6-2T,cell_1705,2
TP6-2T,cell_1706,2
TP6-2T,cell_1707,2
TP6-2T,cell_1708,2
TP6-2T,cell_1709,2
TP6-2T,cell_171,7
TP6-2T,cell_1710,2
TP6-2T,cell_1711,2
TP6-2T,cell_1712,7
TP6-2T,cell_1713,2
TP6-2T,cell_1714,7
TP6-2T,cell_1715,7
TP6-2T,cell_1716,7
TP6-2T,cell_1717,7
TP6-2T,cell_1718,2
TP6-2T,cell_1719,2
TP6-2T,cell_172,2
TP6-2T,cell_1720,7
TP6-2T,cell_1721,2
TP6-2T,cell_1722,7
TP6-2T,cell_1723,2
TP6-2T,cell_1724,1
TP6-2T,cell_1725,2
TP6-2T,cell_1726,7
TP6-2T,cell_1727,8
TP6-2T,cell_1728,2
TP6-2T,cell_1729,2
TP6-2T,cell_173,7
TP6-2T,cell_1730,7
TP6-2T,cell_1731,2
TP6-2T,cell_1732,7
TP6-2T,cell_1733,2
TP6-2T,cell_1734,7
TP6-2T,cell_1735,2
