sample,cell_barcode,clone_id
M13-1,cell_1799,0
M13-1,cell_18,4
M13-1,cell_180,3
M13-1,cell_1800,3
M13-1,cell_1801,4
M13-1,cell_1802,1
M13-1,cell_1803,3
M13-1,cell_1804,0
M13-1,cell_1805,0
M13-1,cell_1806,1
M13-1,cell_1807,4
M13-1,cell_1808,4
M13-1,cell_1809,3
M13-1,cell_181,0
M13-1,cell_1810,3
M13-1,cell_1811,3
M13-1,cell_1812,1
M13-1,cell_1813,3
M13-1,cell_1814,0
M13-1,cell_1815,0
M13-1,cell_1816,0
M13-1,cell_1817,0
M13-1,cell_1818,3
M13-1,cell_1819,1
M13-1,cell_182,0
M13-1,cell_1820,1
M13-1,cell_1821,1
M13-1,cell_1822,4
M13-1,cell_1823,4
M13-1,cell_1824,0
M13-1,cell_1825,0
M13-1,cell_1826,3
M13-1,cell_1827,3
M13-1,cell_1828,1
M13-1,cell_1829,4
M13-1,cell_183,3
M13-1,cell_1830,0
M13-1,cell_1831,0
M13-1,cell_1832,4
M13-1,cell_1833,0
M13-1,cell_1834,4
M13-1,cell_1835,1
M13-1,cell_1836,3
M13-1,cell_1837,4
M13-1,cell_1838,0
M13-1,cell_1839,1
M13-1,cell_184,1
M13-1,cell_1840,3
M13-1,cell_1841,0
M13-1,cell_1842,3
M13-1,cell_1843,3
M13-1,cell_1844,4
M13-1,cell_1845,3
M13-1,cell_1846,4
M13-1,cell_1847,4
M13-1,cell_1848,3
M13-1,cell_1849,3
M13-1,cell_185,4
M13-1,cell_1850,1
M13-1,cell_1851,3
M13-1,cell_1852,4
M13-1,cell_1853,0
M13-1,cell_1854,3
M13-1,cell_1855,4
M13-1,cell_1856,3
M13-1,cell_1857,1
M13-1,cell_1858,4
M13-1,cell_1859,4
M13-1,cell_186,3
M13-1,cell_1860,1
M13-1,cell_1861,1
M13-1,cell_1862,0
M13-1,cell_1863,3
M13-1,cell_1864,0
M13-1,cell_1865,3
M13-1,cell_1866,0
M13-1,cell_1867,0
M13-1,cell_1868,4
M13-1,cell_1869,3
M13-1,cell_187,0
M13-1,cell_1870,0
M13-1,cell_1871,0
M13-1,cell_1872,0
M13-1,cell_1873,0
M13-1,cell_1874,0
M13-1,cell_1875,1
M13-1,cell_1876,3
M13-1,cell_1877,0
M13-1,cell_1878,0
M13-1,cell_1879,0
M13-1,cell_188,4
M13-1,cell_1880,3
M13-1,cell_1881,1
M13-1,cell_1882,1
M13-1,cell_1883,1
M13-1,cell_1884,4
M13-1,cell_1885,3
M13-1,cell_1886,4
M13-1,cell_1887,3
M13-1,cell_1888,1
M13-1,cell_1889,0
M13-1,cell_189,0
M13-1,cell_1890,0
M13-1,cell_1891,4
M13-1,cell_1892,0
M13-1,cell_1893,0
M13-1,cell_1894,0
M13-1,cell_1895,0
M13-1,cell_1896,3
M13-1,cell_1897,0
M13-1,cell_1898,1
M13-1,cell_1899,0
M13-1,cell_19,3
M13-1,cell_190,0
M13-1,cell_1900,0
M13-1,cell_1901,1
M13-1,cell_1902,1
M13-1,cell_1903,0
M13-1,cell_1904,1
M13-1,cell_1905,0
M13-1,cell_1906,4
M13-1,cell_1907,3
M13-1,cell_1908,4
M13-1,cell_1909,3
M13-1,cell_191,0
M13-1,cell_1910,1
M13-1,cell_1911,0
M13-1,cell_1912,3
M13-1,cell_1913,4
M13-1,cell_1914,3
M13-1,cell_1915,3
M13-1,cell_1916,3
M13-1,cell_1917,4
M13-1,cell_1918,0
M13-1,cell_1919,3
M13-1,cell_192,0
M13-1,cell_1920,1
M13-1,cell_1921,0
M13-1,cell_1922,0
M13-1,cell_1923,0
M13-1,cell_1924,3
M13-1,cell_1925,0
M13-1,cell_1926,4
M13-1,cell_1927,3
M13-1,cell_1928,0
M13-1,cell_1929,0
M13-1,cell_193,4
M13-1,cell_1930,0
M13-1,cell_1931,3
M13-1,cell_1932,3
M13-1,cell_1933,0
M13-1,cell_1934,1
M13-1,cell_1935,0
M13-1,cell_1936,0
M13-1,cell_1937,3
M13-1,cell_1938,0
M13-1,cell_1939,4
M13-1,cell_194,1
M13-1,cell_1940,3
M13-1,cell_1941,3
M13-1,cell_1942,4
M13-1,cell_1943,0
M13-1,cell_1944,0
M13-1,cell_1945,1
M13-1,cell_1946,0
M13-1,cell_1947,0
M13-1,cell_1948,0
M13-1,cell_1949,4
M13-1,cell_195,4
M13-1,cell_1950,3
M13-1,cell_1951,4
M13-1,cell_1952,0
M13-1,cell_1953,1
M13-1,cell_1954,3
M13-1,cell_1955,0
M13-1,cell_1956,0
M13-1,cell_1957,4
M13-1,cell_1958,0
M13-1,cell_1959,3
M13-1,cell_196,0
M13-1,cell_1960,0
M13-1,cell_1961,3
M13-1,cell_1962,4
M13-1,cell_1963,0
M13-1,cell_1964,3
M13-1,cell_1965,0
M13-1,cell_1966,3
M13-1,cell_1967,0
M13-1,cell_1968,0
M13-1,cell_1969,3
M13-1,cell_197,4
